"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATG4B",637.016138868328,-0.234445324946887,0.122009815566051,-1.92152839391817,0.0546651262603117,0.255384688476526
"DTYMK",188.531442796391,-0.351077900497758,0.159992212726552,-2.1943436778251,0.028210711650427,0.174798796438886
"ING5",5659.41743992225,-0.346433999083057,0.119891342601224,-2.88956643212635,0.00385773486193518,0.0464152861166169
"D2HGDH",312.40668125004,-0.733294859928486,0.22661884698829,-3.23580703756019,0.0012129935295926,0.0199880238137215
"GAL3ST2",8.97945006210485,-0.510565834440138,0.42393409599003,-1.20435190108451,0.22845359431628,0.52863177922029
"NEU4",7.30032770875467,-1.11992053307305,0.502118744686729,-2.23038981301478,0.0257215752780695,0.166151009058971
"UBXN7",58.4990041723482,-0.27889882925631,0.227531844593565,-1.22575734290952,0.220290004059947,0.520472857232418
"RNF168",243.536319104288,0.462934059842944,0.238478617753453,1.94119734592533,0.0522343449334429,0.249663748145134
"LOC120757485",10.5644169047218,0.15451843211104,0.475147805503862,0.325200769784013,0.745029126115898,0.899081369203127
"WDR53",314.405879373949,-0.351212900942729,0.160438471794215,-2.1890815651324,0.0285909121735037,0.175464551698379
"FBXO45",678.829586302577,-0.317529349096286,0.163693371839467,-1.93978134562274,0.0524062686578673,0.249663748145134
"NRROS",93.6719698173221,0.133390771222178,0.263854777899057,0.505546165524464,0.613175282030286,0.830223632829336
"CEP19",230.475237413626,-0.0316067780366527,0.267519214084023,-0.118147693222236,0.905950634329454,0.968182668619963
"PIGX",89.5219041681772,-0.0660960359372688,0.243487884260117,-0.271455132718877,0.786041003433738,0.917350393537758
"PAK2",373.872908883768,-0.229027451399366,0.101266002994058,-2.26164205782669,0.0237195272958608,0.15951424843386
"LOC120757277",88.6328402955983,-0.425273301995191,0.251051725006587,-1.69396685875802,0.0902715808254689,0.338914156663038
"TF",41.0448883531574,-0.146453989124496,0.426830201046154,-0.343120024697267,0.731508167050968,0.892288894662144
"SRPRB",59.530432435932,0.331808326144136,0.15539712063902,2.13522827694414,0.0327423682162448,0.188910030726124
"RYK",7.19768260489817,0.090727119397494,0.388620485927798,0.233459435832084,0.815404664823601,0.929871340167469
"SENP2",69.2735915086006,-0.0514411671611474,0.319634692495559,-0.160937371220623,0.872142727961315,0.954351227829571
"TRA2B",219.136874711094,-0.336275625293945,0.124531483689456,-2.70032617721408,0.00692715245584065,0.0715202936870903
"PFKL",27.4167987666946,0.209519758588272,0.315969339564606,0.663101549273682,0.507265518489873,0.766602458613364
"DNAJB11",285.425292064415,-0.120070886969847,0.181456069018559,-0.661707748984502,0.508158537580575,0.766789989686946
"TBCCD1",1811.2795207842,-0.0872754165034708,0.136314634533729,-0.640249792709349,0.522010216000351,0.778139122376138
"CRYGS",121.344212150181,-0.188438132065693,0.307240733364819,-0.613324053754096,0.539662091722412,0.789444578048739
"CEP63",35.0628473217025,0.15522442595132,0.272535389930771,0.569556951817338,0.568978232850685,0.806049074010308
"TMEM41A",12.7186908175209,0.256740285136873,0.32745346916948,0.784051199054459,0.433010068750341,0.715729526686008
"MAP3K13",293.35995450057,-0.48451911002381,0.17095931994219,-2.83411931088431,0.00459521720290343,0.0529760401490616
"C10H3orf70",15.8059763628045,1.77283245070174,0.44691110229405,3.96685703622392,7.28266464831117e-05,0.00215075057276099
"VPS8",98.6905785916309,-0.0126753254198188,0.178240127528662,-0.0711137587004951,0.943307218035711,0.981654436736815
"NME9",18.2519260698638,0.226956246887884,0.364022889687232,0.623466966824213,0.532977703186104,0.785349941386814
"ARMC8",728.114325266337,-0.402906156849508,0.13437196420846,-2.99843914035858,0.00271366348659551,0.0355158029842774
"DBR1",64.3245606313294,0.0435915796400296,0.184768291025119,0.235925652600767,0.813490362151228,0.929002929582871
"MSL2",859.237257147758,-0.250055770120023,0.130334387772886,-1.91857094963885,0.0550386550231735,0.256208600865295
"PCCB",22.8855914819449,0.411604432629346,0.217935627486857,1.88865142141189,0.0589385519178052,0.266984595739221
"STAG1",38.3949357218274,0.159541919702896,0.243957156083439,0.653975158032787,0.513127810487104,0.772010814133194
"SLC35G2",11.5031511768199,-0.789618365686942,0.488611657528404,-1.61604487637719,0.106084610963891,0.365925529513672
"SCLY",57.9981603129269,-0.152275647070165,0.175229155979908,-0.869008620275644,0.384842415804745,0.67695351269773
"EFHD1",17.6773157833325,0.354743764806629,0.512652310857641,0.691977305658022,0.488951581031667,0.755517416583222
"GIGYF2",1973.7235152164,-0.225158350372949,0.10064757007126,-2.23709673480973,0.0252800183324283,0.164886261645001
"SNORC",107.63619614564,-0.258091688563725,0.232995557012639,-1.10771077299867,0.267986745292513,0.572611565699014
"NEU2",9.06633561305265,-0.228387158139967,0.439197341390995,-0.520010338442931,0.603056369373391,0.823757431419187
"INPP5D",83.5165831079966,0.259679377414754,0.193569557529581,1.34153004598913,0.179748421288176,0.474736248559014
"ATG16L1",401.549258764133,0.02511029461086,0.151613708134823,0.165620212840719,0.868455839431502,0.953600735057885
"SAG",206.444095149548,0.136604645973738,0.235410369560059,0.580283044578827,0.561723759555933,0.802784118185427
"DGKD",254.794644484166,0.320857143205806,0.22123652289711,1.45029011938967,0.14697763321323,0.429888312779025
"PROC",34.008331969671,0.236946621328423,0.330700537255331,0.716499051664615,0.473683252866497,0.744287883966214
"IWS1",1484.28104529034,-0.329754892995387,0.158521861230044,-2.08018559987037,0.0375085125358932,0.205652459328803
"LIMS2",26.436752213447,-0.702622234026504,0.42316275917224,-1.6604065901284,0.0968326852838729,0.349433644365301
"GPR17",20.4572985204107,1.9084122704737,0.461990984940506,4.13084309582244,3.6143522147677e-05,0.00119985940677106
"SLC25A36",268.524236985103,0.0249748228748586,0.178082226136563,0.140243209087619,0.888467833314603,0.961282670611351
"PXYLP1",10.3800044246765,0.712600972059401,0.370748330649368,1.92206117505985,0.0545980606226639,0.25533365523072
"FARSB",55.3414531916478,0.142086225729349,0.158918044176398,0.894084913174707,0.371276460736496,0.666199209396969
"ACSL3",4.51711305460616,-0.145315344139124,0.478585295099076,-0.303635204899141,0.761405827443542,NA
"SCG2",49.3676731213092,-0.86738285365888,0.440792455892894,-1.9677806234271,0.0490932845826169,0.240211143928716
"AP1S3",5.42801603308103,0.209316698495288,0.603022729425283,0.347112452452298,0.728506838745927,NA
"WDFY1",105.065296328789,0.618673787910475,0.2592220063565,2.38665612000407,0.0170023866381614,0.131284982054937
"SERPINE2",25.1689470780113,-0.240195854202945,0.375686311484713,-0.639352158596597,0.522593864269046,0.778626337328623
"FAM124B",15.2085574845673,-0.0809838619231053,0.317735275609391,-0.254878410235643,0.798817011819628,0.923599636545718
"CUL3",474.530592241513,-0.219273096991766,0.127190767232741,-1.72397023590972,0.0847132164988868,0.327473259173827
"DOCK10",31.9316623893276,0.283683790841503,0.279051265133782,1.01660098443023,0.309343285710974,0.614363870486249
"RHBDD1",831.681427982351,0.247255367954265,0.125373736647164,1.97214643645909,0.0485928922314224,0.239177356806215
"MFF",839.543275263854,0.0183048061839439,0.118369339515484,0.154641449034607,0.877103991428862,0.956611259716659
"MRPL44",277.283406159278,-0.102493855044421,0.164615034392863,-0.622627546885018,0.533529304645671,0.78548223015951
"AGFG1",481.186801628888,-0.0346086191594171,0.148065838634458,-0.233738041661711,0.815188352686276,0.929871340167469
"TRIP12",10155.8430246215,-0.171181141032896,0.198602182562135,-0.861929807741865,0.388726144964078,0.679971733575626
"ZBTB38",35.2356751557206,0.178856670746748,0.30419463360097,0.587967869878222,0.556553859300267,0.799889599221348
"RASA2",45.7712891607935,0.0740452402137829,0.231233067351848,0.3202190805224,0.748802259964659,0.900216435217994
"RNF7",70.8708978335908,-0.340923210270482,0.158875648366021,-2.14584937198843,0.031884998138467,0.186511860493566
"GRK7",27.6890626465086,-0.295136867208442,0.237279289957125,-1.24383745105513,0.213559393748546,0.515124965668729
"ATP1B3",1151.82344534186,-0.129503229828971,0.173392203438951,-0.74688035136809,0.455135787421537,0.733117606230972
"TFDP2",378.358253486984,0.25389348171958,0.23483779440402,1.08114403971439,0.279633045996814,0.58441124674136
"GK5",119.503231544126,-0.29112556488824,0.279763590603248,-1.04061276973352,0.298055302226541,0.603945428614974
"XRN1",1910.17131124291,0.0434305646711833,0.25659661087676,0.169256189794504,0.865595134213166,0.952437376570114
"ATR",7.58419092550115,1.04296988981442,0.408823124264475,2.5511518989804,0.0107367519636208,0.096886404624102
"PLS1",90.6582788143564,0.436678419883188,0.25957221827746,1.68230029693092,0.0925106235871555,0.341535019691499
"TRPC1",19.938701783423,0.790603870072883,0.304771472064481,2.59408751323553,0.00948423425209894,0.0893049635166583
"CHST2",57.7545875627564,-0.232238624882116,0.246572863787222,-0.941866113387581,0.346261191251762,0.646070111923288
"DIPK2A",24.0728280385882,-0.553127812623139,0.282977496930059,-1.95467066683345,0.0506219544694463,0.244848054787745
"PLOD2",12.8846403752841,0.533953536252178,0.454811674541553,1.17401018078615,0.240390947788143,0.541234348265585
"LOC120757346",43.5467739659053,0.382280537433048,0.321466578980657,1.18917661252758,0.234370175644028,0.535731005497963
"LOC120757328",25.4068981947152,-0.580279731433816,0.31253411664524,-1.85669243941293,0.0633549237835208,0.277220847304949
"NCBP2",44.3356312510325,0.0219111364506414,0.304734358134533,0.0719024155489818,0.942679567697564,0.981413911843544
"DLG1",12.7238259722624,0.0130903898760097,0.343055763944868,0.0381581983216975,0.96956154951158,0.990022967608249
"BDH1",196.172042566472,-0.685620167192334,0.181126010817835,-3.78532141295757,0.0001535100425846,0.00420580526310098
"LOC120756920",101.361625982053,0.0732501884100387,0.209780582642669,0.349175254865269,0.726957742222188,0.889537615039213
"PPP1R2",138.204944180517,-0.0811832868851736,0.160677290904418,-0.505256756746459,0.613378511040389,0.830375195181333
"ACAP2",232.23797121715,-0.0718143476572799,0.152415190242526,-0.471175789913113,0.63751520596067,0.845434948741544
"XXYLT1",31.1766955621814,-0.0916673817523129,0.231190348231245,-0.396501767714904,0.691734904049999,0.870386040564226
"FAM43A",7.3899776516905,-0.308969534808633,0.557777518396778,-0.553929702467582,0.579626956540972,0.811495582068136
"LSG1",73.0356909513149,0.470452872492824,0.165725812148617,2.83874229604583,0.00452917189538476,0.0524806975291971
"ATP13A3",151.905802298735,0.283032967105991,0.215547111222397,1.31309097812016,0.189152293551056,0.485988260237292
"GP5",192.581944537822,-0.171281706242385,0.242183697268013,-0.707238795073957,0.479418093494375,0.748376004534895
"LOC120757469",150.500044489594,-0.234000753730366,0.259856131271636,-0.900501183425059,0.367853595814753,0.663771940980851
"LOC120757212",717.354221976646,0.814672846761055,0.270275781912228,3.0142280636362,0.0025763405726837,0.0344623438957808
"OPA1",385.861386834331,0.0439465386364301,0.153791216981418,0.285754541117521,0.775066127800404,0.913133478869474
"MB21D2",11.9789123259719,0.0922749137171295,0.50713329960314,0.181953963167751,0.855618854783398,0.948995135118862
"CCDC50",115.310816642484,0.513719794641175,0.300170781579164,1.71142504922882,0.0870026763173482,0.332930729399495
"IL1RAP",22.5444301587029,0.316039723253002,0.408706421672554,0.773268308238635,0.43936360741918,0.720730635362464
"CLDN1",36.7820636515936,0.402560986389531,0.488266656798032,0.824469540946039,0.409672815754809,0.696260077000326
"LPP",919.690166333609,0.00255421539926015,0.172912535849585,0.0147717190469177,0.98821430205129,0.995439355344089
"BCL6",153.274219052368,-0.384794762620005,0.22705844271645,-1.69469480199217,0.0901333322581504,0.338914156663038
"PCYT1A",248.373506638187,-0.206648578755847,0.121541027671497,-1.70023721795721,0.0890863142532879,0.336449203935319
"SLC51A",74.4208040414976,-0.774712824716329,0.329954314307202,-2.34793967262704,0.0188775785475985,0.141337329170787
"TFRC",34600.0640608625,0.112567409929272,0.182326635485442,0.617394214671726,0.536974737033852,0.787399235333049
"TNK2",576.122002779374,-0.0177948331080778,0.242335262819277,-0.073430638616339,0.941463437309212,0.980858919919192
