"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF622",140.557502776617,0.128051913337023,0.620819300828176,0.206262777536395,0.836585652555927,0.935881194493518
"PLPP6",78.2744512213349,-1.49246180862467,0.697040511711328,-2.14114069921198,0.0322626934600754,0.252600690950486
"ENTPD7",35.8950521271327,0.144731372410453,0.94011834790426,0.153950162480173,0.877649031579672,0.95468725495914
"LOC120755754",450.408651131583,-0.0960812981999098,0.650904891426844,-0.147611885339025,0.882649074718397,0.956521431335849
"CC2D1A",118.549297769617,-1.18331745150448,0.854037939705576,-1.38555607015822,0.165882500159006,0.481380512841734
"LOC120756874",11.2384236024027,-0.589564521674962,1.06592324789669,-0.553102226486106,0.580193412167097,NA
"PTCD1",15.603540144912,1.62879931691453,0.984465567503533,1.65450105181935,0.0980257497861422,NA
"BUD31",522.46474500634,-1.64705399785654,0.58932280341131,-2.79482481981441,0.00519278453249001,0.116371234208646
"C10H3orf33",7.01185956074228,3.22552131305962,1.39220996169195,2.31683539251483,0.0205127002684002,NA
"LOC120747909",28.7199377552366,0.861157280490031,0.94385329780758,0.912384670891505,0.361566256137874,0.682209081722205
"ANAPC15",1409.23465958835,-2.26049866824004,0.578198697706651,-3.90955337188758,9.24669245595074e-05,0.0187058089277814
"LOC120766047",19.6268871746905,0.837085104072449,0.793613496035681,1.05477680036179,0.291527417370457,0.618363930216193
"LOC120762420",18.9635978339146,0.477684870896686,0.87901414782301,0.543432517075786,0.586832042223528,0.822553901880731
"TUSC2",412.116392122675,-0.244723696800251,0.377562645240532,-0.648167131693725,0.516876858079063,0.782576344785032
"RHCE",631.307065524098,-0.705196234121669,0.509197431337117,-1.38491710822239,0.166077815101072,0.481380512841734
"TBK1",173.214790092648,0.852970234455662,0.472917501747188,1.8036343152968,0.071288652888451,0.339871458939294
